Zone BACK Infiltration Hybrid Model Air Change Rate solved with T,Zone CORE Infiltration Hybrid Model Air Change Rate solved with T,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with T,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with T,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with T,Zone BACK Infiltration Hybrid Model Air Change Rate solved with CO2,Zone CORE Infiltration Hybrid Model Air Change Rate solved with CO2,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with CO2,S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
2.393271882,2.405567099,2.414341141,2.398024304,2.398204261,6.857284164,6.857758018,6.85795364,6.857424539,6.857434374,2.53129925,2.535110265,2.536665727,2.532415941,2.532488285
2.49085901,2.493214773,2.496075506,2.491492045,2.491524094,6.572489183,6.573140907,6.573424961,6.57269079,6.572704031,2.536943665,2.540606037,2.542138445,2.538061644,2.538136489
2.079025673,2.147869543,2.178578754,2.103273567,2.104772948,3.506760972,3.50745921,3.507768434,3.506985744,3.507000308,2.540267846,2.543738843,2.544962954,2.541285971,2.541355392
2.165981373,2.225977558,2.245443816,2.184121578,2.185364714,2.326509887,2.325948137,2.325793941,2.326360085,2.326349322,2.541458031,2.544909514,2.545854587,2.542396791,2.542462995
0.361339792,0.403188458,0.399663909,0.369958169,0.370020094,0.936622923,0.93626257,0.936320917,0.93655894,0.936557674,0.766869547,0.768521425,0.768279601,0.767173151,0.767205277
0.513033864,0.55906967,0.553262674,0.524418396,0.525192608,1.009197403,1.009612401,1.009466552,1.009242119,1.009260025,0.772841339,0.775098697,0.774335593,0.773113121,0.773183059
0.693251178,0.735727566,0.723529879,0.698497474,0.700264263,1.21685856,1.216819206,1.216848935,1.216854095,1.2168614,0.776156769,0.778481281,0.777734186,0.776405705,0.776563294
0.712140161,0.746631859,0.740114009,0.716424923,0.720123016,1.142608148,1.14263159,1.142632269,1.142607241,1.142608652,0.779528434,0.781872371,0.781206884,0.779758976,0.779951906
0.749056555,0.77753953,0.774000651,0.752394269,0.755539616,1.223261179,1.223245323,1.22324722,1.223260065,1.22325248,0.781547327,0.783840993,0.783215323,0.781768545,0.781918769
0.753376852,0.778468481,0.77703762,0.756109156,0.758443113,1.210164164,1.210152661,1.210146687,1.210166409,1.210158558,0.781971295,0.78422877,0.783580437,0.782196112,0.78228355
0.754824089,0.778838541,0.776935541,0.757275896,0.75878276,1.104271189,1.104277339,1.104261948,1.104277711,1.104262479,0.784343602,0.78676505,0.785958047,0.78460442,0.784621542
0.773707232,0.795177828,0.793569479,0.776764663,0.777169305,1.212848855,1.212786699,1.212825468,1.212858252,1.21284695,0.785038718,0.787224952,0.786580871,0.785394128,0.785307992
0.772389955,0.791340439,0.791412803,0.777505228,0.775748012,1.186268783,1.186287044,1.186275579,1.186270091,1.186270544,0.784501563,0.786527982,0.785938651,0.784924712,0.784763184
0.772896553,0.79062401,0.793972038,0.779230212,0.776436026,1.167245112,1.16723818,1.167232859,1.167246209,1.1672438,0.783486434,0.785521822,0.784743174,0.783870331,0.783736973
0.827907879,0.853045538,0.845702864,0.834782764,0.830792979,1.237514787,1.237468972,1.237494468,1.237507003,1.237511585,0.781192555,0.782979282,0.782325511,0.781480945,0.781441957
0.724505303,0.743595437,0.74430786,0.729964624,0.729669701,0.898964198,0.897951617,0.898320085,0.898796509,0.898821501,0.778962842,0.7805258,0.780053582,0.779237207,0.779229122
2.54894707,2.585667796,2.572794105,2.554132597,2.554036433,2.760215871,2.759228813,2.759407728,2.759988047,2.760002474,2.575071128,2.577590869,2.578225113,2.576024063,2.576011046
2.331568175,2.343513608,2.358914237,2.340726601,2.340542213,2.446973822,2.446357458,2.446237573,2.446752625,2.446758881,2.568918773,2.571203673,2.57179505,2.569793386,2.569774545
2.307106413,2.324327625,2.333091999,2.3153476,2.315199225,2.638529967,2.638265861,2.638230085,2.638440457,2.638442226,2.56913725,2.571426629,2.571823119,2.569945012,2.569917599
2.30947707,2.324520214,2.332874035,2.316926353,2.316632048,2.739164345,2.738878339,2.738830116,2.739064182,2.739068311,2.57257911,2.574516509,2.57511071,2.573374467,2.573336513
2.254323844,2.267995312,2.277889947,2.262311978,2.261890455,2.331665148,2.331111028,2.330913238,2.331424537,2.331436811,2.572877254,2.574659253,2.575252387,2.573645966,2.573604949
2.481468148,2.480048478,2.482743842,2.482121175,2.482208163,4.861822806,4.863401008,4.863927147,4.86250863,4.86246928,2.565528705,2.567292,2.56785401,2.566288402,2.566240754
2.482124778,2.481677785,2.484311153,2.482921562,2.482928493,5.401934847,5.402579716,5.402736149,5.402194078,5.402175427,2.56462258,2.566429169,2.56681529,2.565331294,2.565276284
2.466545013,2.466249775,2.469075637,2.46754471,2.467521289,3.440794135,3.441017871,3.441052975,3.440879713,3.440870291,2.564628745,2.566357173,2.566685538,2.565299291,2.56524063
2.463334007,2.46317003,2.465833789,2.464330699,2.464280852,7.054156873,7.054851692,7.054941344,7.054411251,7.054387148,2.562765251,2.564488346,2.564690439,2.563388894,2.563328994
2.478674547,2.47840555,2.480705939,2.479396625,2.479345871,4.196710629,4.197252367,4.197292791,4.196899626,4.196880739,2.564380102,2.566058902,2.566181433,2.564965861,2.56490658
2.105741967,2.1256045,2.127138237,2.112849869,2.112123066,5.026530427,5.02661488,5.026666657,5.026578283,5.026573905,2.56670637,2.568567452,2.568306227,2.567203757,2.567148187
2.128844421,2.149717228,2.147836304,2.134792799,2.134108041,2.627731708,2.627548736,2.627582228,2.62768592,2.627691282,2.56651885,2.568440951,2.567998636,2.566967085,2.566915121
0.318169049,0.344608532,0.32846852,0.321184113,0.319341653,0.769289403,0.769439645,0.769338644,0.769294457,0.769307612,0.774067763,0.77533014,0.774544797,0.774162794,0.774175435
0.4486943,0.480611188,0.463561235,0.4511392,0.452339802,1.127662891,1.127714435,1.127682823,1.12766536,1.127669618,0.776714929,0.778457901,0.777309125,0.776773457,0.776896389
0.556917863,0.592305341,0.567177306,0.558147403,0.55990823,1.131335902,1.131381932,1.131355826,1.131336381,1.13134252,0.780306993,0.782259699,0.781033475,0.780333517,0.780525992
0.627077083,0.657401894,0.634483535,0.627634579,0.630763916,1.180387002,1.180407943,1.18042546,1.180385335,1.180389768,0.783203977,0.785201879,0.784088841,0.783211336,0.783428938
0.669424046,0.695277521,0.681042747,0.669189953,0.675476347,1.196002371,1.195993808,1.196020156,1.196002782,1.195989915,0.78401817,0.78606935,0.785357641,0.784015323,0.784233859
0.7214174,0.746594563,0.743153016,0.720553723,0.723068229,1.212394422,1.212368033,1.212334047,1.212400566,1.212391818,0.784630738,0.786843901,0.786035469,0.784638347,0.784731486
0.722025113,0.74546201,0.739679202,0.721406664,0.722946404,1.116978012,1.11698855,1.116958477,1.116990513,1.11696888,0.786005397,0.788325947,0.787226927,0.786077908,0.786061452
0.748309219,0.770221123,0.765090012,0.749736987,0.74862962,1.194275238,1.194245925,1.194263434,1.19427829,1.194276755,0.785388395,0.787551002,0.786504696,0.785551874,0.785439602
0.761504149,0.782760382,0.779891862,0.764629771,0.762014076,1.176645778,1.176645589,1.17664256,1.17664397,1.176645872,0.783973178,0.785929081,0.784855233,0.784122721,0.784034724
0.773023884,0.792371515,0.785598727,0.773999069,0.773353777,1.196119185,1.196121649,1.196107542,1.196123657,1.196121622,0.78333932,0.785243664,0.784058958,0.783492517,0.783420243
0.787725664,0.810291234,0.79891938,0.791846405,0.788939079,1.208444729,1.208410325,1.208445663,1.20843771,1.20844383,0.781832667,0.783523528,0.782450335,0.781934302,0.781921857
0.693377157,0.711959077,0.704931805,0.695488674,0.695536726,0.904120478,0.903187758,0.903768065,0.904062206,0.904069407,0.779371014,0.780841088,0.779982666,0.779469513,0.779482315
2.542201178,2.575935075,2.555433531,2.54332564,2.543580277,2.771822905,2.770725707,2.771437549,2.7717658,2.771774833,2.579794939,2.582043067,2.581628344,2.58025305,2.580309467
2.30069513,2.308566296,2.315838806,2.305407514,2.305884172,2.649405154,2.649067369,2.649143297,2.649339778,2.64933286,2.576222671,2.578141981,2.57790462,2.576662727,2.576711669
2.256024781,2.270157026,2.271513179,2.260327399,2.260688641,2.397920224,2.397502309,2.397583643,2.397834476,2.397825472,2.573301895,2.575316333,2.574882551,2.573694816,2.57373143
2.234447084,2.250604444,2.250119456,2.23857549,2.238853944,2.711324043,2.711381511,2.711372706,2.711336326,2.711337301,2.570537355,2.572430695,2.57202556,2.570905775,2.570934821
2.203392633,2.221326901,2.219246444,2.207582358,2.207899936,2.417852259,2.417852408,2.417847789,2.417850491,2.417850198,2.568132353,2.570013085,2.569532315,2.568473737,2.568496102
2.494651938,2.493361599,2.495167862,2.494938902,2.494941883,4.084831231,4.086761598,4.086267185,4.085180341,4.085200549,2.564628132,2.566401534,2.566005784,2.564974296,2.564990096
2.46351114,2.463304984,2.465137379,2.464173132,2.464252669,3.696220001,3.696530233,3.696437245,3.696271776,3.6962728,2.562824849,2.564619243,2.564122347,2.563140302,2.563149645
2.479120428,2.478636078,2.480579541,2.479590703,2.479550961,6.958161641,6.959013309,6.958751715,6.958303734,6.958306226,2.564096897,2.565854013,2.565310105,2.564389143,2.564394679
2.463534141,2.463432912,2.464980626,2.464101267,2.46417041,6.538816955,6.538916252,6.538882448,6.538832546,6.538832507,2.564075509,2.565766156,2.565205544,2.564348446,2.564350866
2.441476634,2.441718448,2.443204173,2.442196833,2.442206685,4.989303294,4.988944505,4.989058613,4.989243051,4.989243215,2.559985462,2.561731963,2.561042951,2.560223523,2.56022056
2.04583301,2.073094627,2.060875321,2.048874736,2.048800704,3.045930214,3.045747142,3.045744362,3.045879696,3.045878495,2.560047978,2.562112391,2.560983091,2.560210758,2.5602053
2.133026876,2.156552884,2.144535716,2.134984211,2.134908481,2.372398952,2.372522989,2.372454036,2.372409065,2.372408503,2.56515881,2.567165625,2.566018258,2.565304718,2.565296731
0.310162874,0.334490186,0.314902476,0.310727675,0.309427502,0.859970037,0.860092572,0.85998538,0.859964481,0.859975307,0.774650114,0.775908483,0.774933498,0.774658287,0.774678559
0.470424129,0.504672366,0.478536876,0.470262279,0.472063993,1.092686615,1.09277517,1.092705296,1.092685111,1.092690914,0.778360805,0.780142161,0.778738595,0.77833248,0.778445318
0.570989006,0.604227704,0.57708244,0.570165078,0.571943972,1.160186111,1.160208862,1.160193223,1.160185636,1.16018799,0.781894225,0.783840857,0.782332981,0.781842625,0.781980338
0.605145721,0.635675888,0.610901977,0.6042262,0.607011447,1.178200386,1.178194254,1.178202166,1.178200552,1.178199912,0.783459153,0.785415795,0.78400617,0.783395932,0.78354685
0.626740725,0.653073173,0.634792156,0.625945361,0.629203937,1.17410059,1.174100736,1.174102922,1.17410033,1.17409979,0.784205334,0.786283012,0.784846609,0.784121281,0.784242875
0.697006935,0.724440473,0.706192154,0.695210065,0.697606722,1.229719965,1.229712565,1.22972226,1.229723819,1.229714447,0.784180879,0.78642453,0.784890162,0.784092359,0.784158694
0.713219869,0.739493108,0.72451052,0.712056319,0.712911826,1.113586246,1.113609272,1.113587342,1.113589964,1.11357874,0.784502752,0.786928948,0.785262015,0.784445603,0.784439945
0.744927317,0.770453924,0.7546489,0.743409067,0.743408248,1.170283549,1.170260141,1.170276594,1.170293271,1.170285905,0.785533021,0.7879325,0.786224187,0.785525772,0.7854619
0.768215587,0.790832017,0.777723346,0.767602517,0.767162768,1.208208011,1.208200466,1.208205452,1.208206317,1.208208897,0.785769188,0.787780743,0.786407336,0.785859255,0.7857282
0.762732641,0.780744614,0.772719567,0.764350825,0.76205172,1.179186158,1.179191856,1.179185648,1.179186947,1.179186843,0.786065033,0.787989721,0.786563948,0.786170447,0.786053685
0.795516536,0.817663519,0.803964055,0.798627747,0.794775457,1.18982958,1.189771195,1.189810949,1.189822804,1.189831729,0.783750174,0.785463478,0.784106648,0.783786293,0.78375805
0.715117773,0.732708329,0.720954009,0.715641973,0.715469973,0.918636369,0.917761012,0.918451938,0.918620011,0.918631014,0.781493252,0.782983227,0.781829341,0.781522574,0.781523129
2.523397506,2.555788514,2.530502147,2.522828432,2.523140814,2.818758835,2.817997794,2.818539267,2.818722831,2.818727138,2.58421211,2.586358833,2.585251134,2.58448642,2.584494164
2.272417277,2.280728168,2.28142169,2.275851629,2.275726499,2.439075247,2.438472557,2.438795682,2.438998699,2.439001874,2.575975413,2.57791971,2.576946254,2.576253555,2.576239586
2.236739906,2.252797206,2.246290682,2.239582823,2.239413378,2.551714181,2.551414374,2.551580046,2.551678363,2.55168031,2.571708259,2.573835902,2.572630211,2.57193525,2.571917982
2.217785382,2.23632779,2.227460638,2.220375099,2.220146908,2.577591012,2.57709805,2.577378205,2.577538876,2.577544484,2.569431534,2.571460125,2.570301102,2.569645272,2.569618294
2.164271518,2.186338272,2.174618877,2.167011231,2.166615853,2.482262113,2.481780381,2.482058332,2.482211837,2.482219135,2.564580928,2.566625684,2.565399264,2.564768841,2.564738745
0,0,0,0,0,0.01987433,0.019870546,0.019877532,0.019875826,0.019875698,0,0,0,0,0
0,0,0,0,0,8.52E-14,0,0,8.68E-14,6.84E-14,0,0,0,0,0
0,0,0,0,0,9.64E-14,2.42E-14,0,8.52E-14,8.05E-14,0,0,0,0,0
0,0,0,0,0,5.79E-14,0,0,6.51E-14,7.57E-14,0,0,0,0,0
0,0,0,0,0,6.76E-14,0,0,7.60E-14,7.13E-14,0,0,0,0,0
0,0.000386246,0,0,0,0.000152002,0,5.21E-05,0.000129723,0.000133372,0,0,0,0,0
0,0,0,0,0,0.240339981,0.240046924,0.240307587,0.240347982,0.240349882,0,0,0,0,0
0,0,0,0,0,0.161334322,0.161227031,0.161322848,0.16133694,0.161339335,0,0,0,0,0
0.006059112,0.010779141,0.006584789,0.005939686,0.005907359,0.409235257,0.409137574,0.409220948,0.409238504,0.409231369,0,0,0,0,0
0,0,0,0,0,0.460033222,0.459981772,0.460028353,0.460035638,0.460034562,0,0,0,0,0
0,0,0,0,0,0.449794918,0.449792281,0.449796195,0.44979492,0.449795235,0,0,0,0,0
0,0,0,0,0,0.451244985,0.451242341,0.451246691,0.45124517,0.451244615,0,0,0,0,0
0.026867399,0.058742411,0.037945673,0.024046294,0.025708108,0.15345674,0.15277644,0.153306191,0.153494611,0.15346812,0,0,0,0,0
0.038533939,0.071629621,0.053437699,0.035392608,0.035975565,0.152443366,0.151942962,0.152312091,0.152470355,0.152456982,0,0,0,0,0
0.052899439,0.082403309,0.069639378,0.050826201,0.050614607,0.150639931,0.150196893,0.150523545,0.150660798,0.150653099,0,0,0,0,0
0.050659596,0.076279867,0.061921063,0.049616728,0.048706644,0.15048821,0.150101104,0.150389501,0.150502106,0.150500912,0,0,0,0,0
0.043780732,0.067447177,0.051985125,0.043183376,0.042273907,0.149895348,0.149545288,0.149812642,0.149904452,0.149906448,0,0,0,0,0
0.032953738,0.051953774,0.03750817,0.033803991,0.032149977,0.074909399,0.074528208,0.074825742,0.074916577,0.074920264,0,0,0,0,0
0,0.002106147,0,0,0,0.074550203,0.074266975,0.074491031,0.074554782,0.074557064,0,0,0,0,0
0.009229171,0.005770097,0.008355644,0.009119481,0.009102369,0.000680576,0.000697616,0.000685185,0.000680126,0.000679901,0,0,0,0,0
0,0,0,0,0,1.16E-15,1.28E-15,1.15E-15,1.39E-15,4.15E-15,0,0,0,0,0
0,0,0,0,0,2.31E-15,0,1.16E-15,2.30E-15,2.76E-15,0,0,0,0,0
0,0,0,0,0,1.71E-15,0,1.14E-15,4.59E-16,5.04E-15,0,0,0,0,0
0,0,0,0,0,1.14E-15,6.49E-16,1.72E-15,1.81E-15,4.09E-15,0,0,0,0,0
0,0,0,0,0,2.89E-15,0,2.31E-15,2.30E-15,4.62E-15,0,0,0,0,0
0,0,0,0,0,1.13E-15,1.27E-15,1.14E-15,1.82E-15,3.18E-15,0,0,0,0,0
0,0,0,0,0,2.31E-15,0,5.75E-16,9.17E-16,4.14E-15,0,0,0,0,0
0,0,0,0,0,1.14E-15,6.28E-16,0,1.36E-15,4.11E-15,0,0,0,0,0
0,0,0,0,0,1.15E-15,6.39E-16,1.14E-15,1.83E-15,4.11E-15,0,0,0,0,0
0,0.001068565,0,0,0,0.000143299,0,9.03E-05,0.000147251,0.000149227,0,0,0,0,0
0,0,0,0,0,0.073979624,0.07382992,0.073953167,0.073981828,0.073982904,0,0,0,0,0
0,0,0,0,0,0.073923747,0.073749405,0.073903363,0.073926365,0.073927967,0,0,0,0,0
0,0,0,0,0,0.074856037,0.074683884,0.074839064,0.074858884,0.074858675,0,0,0,0,0
0,0,0,0,0,0.074185821,0.074017676,0.074168904,0.074188996,0.074187514,0,0,0,0,0
0,0,0,0,0,0.074216251,0.07405228,0.074195732,0.074220559,0.074216002,0,0,0,0,0
0,0,0,0,0,0.074310599,0.074150209,0.074284425,0.074316062,0.074309124,0,0,0,0,0
0,0,0,0,0,0.074361521,0.074200594,0.074328304,0.074368771,0.074361338,0,0,0,0,0
0,0.000331548,0,0,0,0.073799923,0.07363866,0.073762106,0.073807505,0.073802157,0,0,0,0,0
0,0.003163843,0,0,0,0.074177555,0.07401488,0.074136529,0.074182041,0.074181249,0,0,0,0,0
0,0.014343583,0.002073758,0,0,0.07368863,0.073529213,0.073648398,0.07369028,0.073692343,0,0,0,0,0
0.000202015,0.009468553,0.001575198,0.000305244,9.22092E-05,0.073686299,0.073527942,0.073648849,0.073685389,0.073689737,0,0,0,0,0
0,0,0,0,0,0.073626426,0.073470027,0.073594389,0.073624007,0.073629277,0,0,0,0,0
0.013162704,0.00912207,0.012763719,0.013365666,0.013249694,5.37E-05,5.42E-05,5.55E-05,5.41E-05,5.36E-05,0,0,0,0,0
0,0,0,0,0,2.22E-15,0,1.11E-15,0,2.21E-15,0,0,0,0,0
0,0,0,0,0,5.50E-16,0,2.22E-15,0,3.09E-15,0,0,0,0,0
0,0,0,0,0,1.11E-15,0,1.66E-15,4.36E-16,3.97E-15,0,0,0,0,0
0,0,0,0,0,1.65E-15,0,1.65E-15,8.82E-16,3.53E-15,0,0,0,0,0
0,0,0,0,0,5.53E-16,0,5.53E-16,8.81E-16,3.54E-15,0,0,0,0,0
2.800045427,2.84245498,2.800755152,2.797302606,2.797424726,2.854981436,2.855785139,2.855021535,2.854968293,2.85496865,2.585211232,2.587855756,2.585487361,2.585294362,2.585290924
2.487612029,2.479543176,2.487947444,2.488996645,2.488889864,4.330367685,4.332292335,4.330599217,4.330435776,4.330429496,2.574194787,2.576164965,2.574464613,2.57429589,2.574295118
2.4924999,2.489639929,2.493071352,2.493181607,2.493127468,3.208390555,3.211353368,3.208741761,3.208486473,3.208482574,2.572260524,2.574462751,2.572492829,2.572305042,2.572310163
2.474473737,2.473487697,2.474819829,2.474876009,2.474931781,6.11710647,6.117817962,6.117176685,6.11712077,6.117119973,2.572118151,2.574332965,2.572311506,2.572137314,2.5721423
2.470936557,2.470581013,2.471420234,2.47135079,2.471312754,3.61206752,3.612308328,3.612087892,3.612069319,3.612069523,2.5700619,2.57230097,2.570224404,2.57005905,2.570061955
2.063491738,2.092285552,2.06524414,2.063067354,2.06313692,4.484469592,4.48481913,4.484483913,4.484458084,4.484458719,2.568662992,2.571212706,2.568788677,2.568602743,2.56860643
2.144613203,2.171752856,2.146356391,2.144004251,2.143992903,2.348853967,2.348318448,2.348830857,2.348870489,2.348870065,2.571936704,2.57449638,2.572020264,2.57185367,2.571858938
0.315328202,0.343552545,0.315241595,0.313976732,0.313330616,0.906727377,0.906843733,0.906735151,0.90672085,0.906729723,0.776890515,0.77838035,0.776918491,0.776815746,0.776839098
0.48051443,0.515312961,0.481357582,0.478080716,0.479204712,1.016355666,1.016695444,1.016374091,1.01633633,1.016354422,0.78184946,0.783955101,0.781941849,0.781733306,0.781825873
0.576170268,0.615624954,0.57700617,0.573220136,0.575496335,1.211726506,1.211639841,1.21172378,1.211731965,1.211727174,0.781458832,0.78358922,0.781633093,0.781332101,0.781467698
0.606820435,0.639391475,0.60950719,0.604260122,0.606984169,1.14864278,1.148690072,1.14865508,1.148638449,1.148640036,0.783912592,0.786177571,0.784144332,0.783766236,0.783898161
0.661494523,0.691404568,0.665283228,0.658866382,0.661203298,1.218745339,1.218728256,1.218749496,1.218745784,1.218741052,0.784850625,0.787116231,0.785148608,0.784699501,0.784811401
0.678560036,0.705685952,0.683059717,0.675385701,0.677217718,1.214286387,1.214303874,1.21429043,1.214290606,1.214285768,0.784498401,0.78680437,0.784833134,0.784350073,0.784419059
0.681609705,0.709106524,0.686960266,0.678975867,0.680102003,1.099794766,1.099794014,1.099795088,1.099802419,1.09979083,0.785498481,0.787979352,0.78586003,0.785384713,0.785399778
0.709851089,0.735940067,0.715362018,0.708161183,0.708331398,1.214116397,1.214063515,1.214110413,1.214123409,1.214117912,0.785317146,0.787631282,0.785668725,0.785264053,0.78522196
0.713353725,0.736901655,0.71811469,0.712257944,0.711855058,1.18827754,1.188267388,1.188273047,1.188285662,1.188279548,0.785604087,0.787781355,0.785908515,0.78559918,0.785516219
0.70812452,0.73294618,0.713179063,0.708632243,0.706778143,1.148316266,1.148334177,1.148311734,1.148326357,1.148316529,0.784831263,0.78711451,0.785134511,0.784924338,0.7847471
0.758598548,0.786552367,0.764158167,0.762022202,0.756905199,1.234602561,1.234503104,1.234590743,1.234591655,1.234603845,0.78072792,0.782628219,0.78088588,0.780735145,0.780677775
0.666731164,0.690423484,0.668906024,0.666526998,0.665902971,0.913589115,0.912542607,0.913499168,0.913586294,0.913617921,0.778719558,0.780396392,0.778819769,0.778693434,0.778680826
2.506640085,2.545116832,2.507495775,2.504573161,2.504273631,2.713214617,2.712095905,2.713129561,2.713216419,2.713237358,2.579613943,2.582436838,2.579919319,2.579653811,2.579634852
2.24752062,2.262657363,2.250619528,2.248778295,2.248610625,2.472404038,2.471777442,2.472331278,2.472391218,2.472398443,2.573612368,2.576102051,2.573921922,2.573669229,2.573645558
2.234239176,2.255237442,2.237483223,2.23488963,2.234607471,2.742046057,2.74184766,2.742022989,2.742043263,2.742044936,2.572090191,2.574661979,2.572381489,2.572121977,2.572090209
2.205174206,2.226976848,2.208239473,2.205793175,2.205446697,2.541549697,2.540898324,2.541475244,2.5415402,2.541548951,2.571193035,2.573549426,2.571456875,2.571229627,2.571189504
2.148665633,2.173851343,2.151764154,2.149275068,2.148716276,2.300937519,2.301185161,2.30096256,2.300938977,2.300934418,2.566356799,2.568710003,2.566601125,2.566379233,2.56633399
2.49086166,2.49002546,2.49114886,2.491092344,2.491123619,3.974366474,3.974615423,3.974395517,3.974372377,3.97436575,2.561421397,2.563759266,2.561658229,2.561439508,2.561389748
2.457807781,2.458708561,2.458266288,2.458111712,2.458112501,4.005313687,4.005727452,4.00535755,4.00531834,4.005310074,2.55974552,2.562089009,2.55995571,2.559743942,2.559689955
2.455423249,2.456431153,2.455913243,2.455684904,2.455628902,3.930157387,3.931356177,3.930250833,3.930146263,3.930117007,2.558873728,2.561204874,2.559057384,2.558854714,2.558798001
2.453268578,2.454362544,2.453702255,2.453462459,2.453378094,6.110370935,6.110514834,6.110377416,6.110367119,6.110364076,2.557705231,2.560031779,2.55786228,2.557671657,2.557615852
2.450788758,2.452199841,2.451307076,2.451050931,2.450980259,7.795614745,7.7966911,7.79567965,7.795595134,7.795570045,2.557239923,2.559569212,2.557369897,2.557191366,2.557137358
2.02562417,2.061328619,2.027416372,2.024520299,2.023699125,4.618726157,4.619025656,4.618735903,4.618714741,4.618708803,2.559007017,2.561530576,2.559099244,2.558916672,2.558865848
2.064335019,2.099045872,2.065628089,2.062908717,2.062118646,2.384173822,2.383818939,2.384162698,2.384187745,2.384194867,2.559320803,2.561862788,2.559385167,2.559214416,2.559165738
0.289059492,0.320174303,0.289160265,0.288754772,0.286789932,0.948150553,0.948275912,0.94816264,0.948145351,0.948157455,0.77172739,0.773161385,0.771766567,0.771658972,0.771668824
0.395420727,0.438347501,0.39579188,0.397213584,0.393188477,1.057636815,1.057772139,1.057653187,1.057632016,1.057646796,0.774868626,0.776845356,0.775049364,0.774754432,0.77491863
0.550262959,0.596933892,0.542600154,0.546712198,0.545171536,1.194297575,1.194271372,1.194308187,1.19429943,1.194302991,0.77665504,0.778752631,0.777126145,0.77651341,0.776850899
0.569347878,0.60772877,0.556707423,0.5658305,0.573173316,1.159998536,1.160008579,1.160035173,1.159998082,1.160003985,0.7783925,0.780646985,0.779770713,0.77824113,0.77880947
0.624230563,0.663336521,0.63356523,0.621606822,0.64095912,1.197917265,1.197894299,1.197881004,1.197918821,1.197918795,0.776602705,0.778901269,0.77893754,0.776456303,0.776846396
0.64040174,0.685789237,0.686310738,0.632953128,0.644686606,1.217729986,1.217683107,1.217691868,1.217741282,1.217715512,0.774533564,0.777090435,0.777728945,0.774406131,0.77455877
0.768335629,0.805731155,0.812355807,0.763515473,0.767048919,1.121255592,1.121246496,1.121212142,1.121262392,1.121257379,0.777595158,0.780403524,0.780356125,0.777626249,0.777570722
0.782608022,0.819941644,0.812632736,0.769067696,0.780757252,1.199270254,1.199265706,1.199322805,1.199358712,1.199272492,0.777273353,0.77986555,0.780100434,0.777785593,0.777282226
0.798112176,0.831631052,0.848534427,0.812000211,0.798257636,1.192646853,1.192672631,1.192652509,1.192655567,1.19264849,0.775087641,0.777565762,0.778108906,0.776339786,0.775148154
0.821570996,0.851483139,0.88807794,0.855009028,0.822409856,1.172212489,1.172184649,1.172182712,1.172225015,1.1722133,0.77491676,0.77734133,0.777109853,0.775937188,0.774991202
0.926861948,0.959561583,0.95850599,0.951537105,0.9257924,1.216380786,1.21637368,1.216365975,1.216378922,1.216378685,0.775993658,0.777882453,0.777438147,0.776496499,0.776116263
0.811096106,0.833157849,0.833529959,0.819623734,0.812448523,0.892272188,0.891140598,0.891372577,0.891961053,0.892205396,0.775686881,0.77725087,0.777005146,0.776044144,0.775833945
2.577839467,2.61408772,2.606488977,2.585048337,2.580445299,2.784182859,2.783244432,2.783264668,2.783887371,2.784069243,2.570020641,2.572709444,2.573959739,2.571252192,2.570677985
2.329668375,2.341337055,2.363933765,2.34202987,2.336598126,2.45286643,2.452179489,2.451905187,2.452556432,2.45271357,2.568306235,2.570620472,2.572061476,2.569566766,2.568958266
2.295886993,2.311787707,2.32907018,2.307983627,2.302151135,2.741595286,2.741393295,2.741308874,2.741502682,2.741547496,2.571380072,2.573612872,2.575026712,2.572676454,2.572012075
2.244116531,2.260036491,2.279267249,2.257922023,2.250936251,2.434281807,2.434084,2.433930788,2.434153159,2.434219787,2.57045139,2.572403737,2.573979839,2.571778067,2.571082268
2.198524544,2.217019799,2.235863787,2.213506619,2.205672624,2.057483931,2.057152957,2.056888969,2.057259526,2.057377709,2.567351864,2.569306981,2.570735524,2.568649129,2.567950197
